Category,Location,Purchase Date,Purchase Cost,Model Name,Manufacturer,Serial,Asset Tag,Checkout Type,Checkout Location,Notes,Status
Ноутбук,МСК-Групп кв. Достоинство,21.11.2019,,Dell Inspiron 15 pentium 500gb 4 gb ram,Dell,,it_13977061,location,МСК-Групп кв. Достоинство,"б\у 
ад 116678472",Доступные
Ноутбук,Мультисервисная платежная система,15.05.2017,,HP Intel CND7051CHB,HP,,it_13976037,location,Мультисервисная платежная система,"б\у
ад 751262508",Доступные
Ноутбук,Мурад ИП физика,25.02.2020,20140.0,Dell,Dell,,it_12346130,location,Мурад ИП физика,,Доступные
Ноутбук,Никульшина,18.05.2017,,3Q ES1306N,3Q,,it_12346204,location,Никульшина,б\у стерт10773819,Доступные
Ноутбук,НКО ЗАО НРД,16.05.2017,,3Q ES1306N,3Q,,it_10773966,location,НКО ЗАО НРД,"б\у
ад",Доступные
Ноутбук,ОК Гамма,25.05.2017,,HP Intel CND7051CHB,HP,,,location,ОК Гамма,,Доступные
Ноутбук,Орлиные холмы,16.05.2017,,3Q ES1306N,3Q,,it_12346271,location,Орлиные холмы,"б\у
ад
TW 545794034",Доступные
Ноутбук,ОСНОВА ММХЦ,17.11.2017,,HP Intel CND7051CHB,HP,,it_13976532,location,ОСНОВА ММХЦ,"б\у
ад 175136218",Доступные
Ноутбук,ОТП Клара Цеткин Физическая охрана,31.01.2018,18600.0,Dell inspiron 3552 pentium n3710,Dell,,it_13977031,location,ОТП Клара Цеткин Физическая охрана,"новый
tw 559042340",Доступные
Ноутбук,ОТП Метрополис Физическая охрана,02.02.2018,,HP Pentium 4gb ОЗУ 500 gb,HP,,it_13977036,location,ОТП Метрополис Физическая охрана,"б\у 1 034 018 196 sD
ад 428037982",Доступные
Ноутбук,офис НОКИА,18.05.2017,,3Q ES1306N,3Q,,it_13976962,location,офис НОКИА,"б\у старый 10773824
ад 154040223",Доступные
Ноутбук,Париба БНП ЗАО,28.02.2018,18600.0,Dell inspiron 3552 pentium n3710,Dell,,it_13977055,location,Париба БНП ЗАО,"новый
tw 641064984",Доступные
Ноутбук,Перфоманс Продактс физика,15.02.2019,,HP Intel CND7051CHB,HP,,it_13976006,location,Перфоманс Продактс физика,"б\у
был на объекте кардиф, инвентарки в базе не было
а теперь отправляется в неожиданное путешествие на ""Автокран Аренда ЗАО""
ad 350264194",Доступные
Ноутбук,ПМК 2,17.05.2017,,3Q ES1306N,3Q,,it_10773896,location,ПМК 2,б\у 1 171 160 622 Sd16a пароль админа 8816031,Доступные
Ноутбук,Поклонка Плейс Клининг,28.05.2020,18100.0,Dell amd A9,Dell,,it_12346131,location,Поклонка Плейс Клининг,"новый
ад 238173626
hostname poklonka-klining",Доступные
Ноутбук,Поклонка Плейс МФК,11.10.2018,17590.0,Dell inspiron 3552 pentium n3710,Dell,,it_12346532,location,Поклонка Плейс МФК,"б\у
ad 824161330
hostname poklonka-place",Доступные
Ноутбук,Прогресс АО Физика,16.05.2017,,HP Intel CND7051CHB,HP,,it_12551223,location,Прогресс АО Физика,"б\у
AnyDesk ID: 138878647",Доступные
Ноутбук,Пума Дмитровский,31.05.2017,,HP Intel CND7051CHB,HP,,it_13976035,location,Пума Дмитровский,"новый
938 146 607 sD
ад 935872288",Доступные
Ноутбук,ПУМА Красный Кит,26.12.2018,18500.0,Dell Inspiron 15 pentium 500gb 4 gb ram,Dell,,it_12346433,location,ПУМА Красный Кит,,Доступные
Ноутбук,Пума Орджоникидзе,22.09.2017,,HP Intel CND7051CHB,HP,,it_13973004,location,Пума Орджоникидзе,"б\у
ад 129295644",Доступные
Ноутбук,Пума Стасова 182,25.05.2017,,HP Intel CND7051CHB,HP,,,location,Пума Стасова 182,,Доступные
Ноутбук,Пума Сущевский,12.05.2017,,3Q ES1306N,3Q,,it_12346414,location,Пума Сущевский,"Б\у
бывший 10773587, который якобы был списан, в базе был этот 12493674

ад 668898541",Доступные
Ноутбук,РАПО,18.05.2017,,3Q ES1306N,3Q,,it_10773945,location,РАПО,"б\у стерт
AD 736275048",Доступные
Ноутбук,РАПО Стройка,30.05.2017,,3Q ES1306N,3Q,,it_13976012,location,РАПО Стройка,б\у,Доступные
Ноутбук,Реагент  НТЦ,17.05.2017,,3Q ES1306N,3Q,,it_12493666,location,Реагент  НТЦ,б\у,Доступные
Ноутбук,Реутов Парк,19.10.2018,15900.0,Dell inspiron 3552 pentium n3710,Dell,,it_12346507,location,Реутов Парк,"б\у
ад 116678472",Доступные
Ноутбук,Реутов Парк,05.04.2019,,Dell Pentium Silver n5000,Dell,,it_12346246,location,Реутов Парк,,Доступные
Ноутбук,Руза,17.05.2017,,HP Intel CND7051CHB,HP,,it_12551251,location,Руза,б\у,Доступные
Ноутбук,Сатурн,25.02.2019,,3Q ES1306N,3Q,,it_12346387,location,Сатурн,,Доступные
Ноутбук,Свент,17.05.2017,,3Q ES1306N,3Q,,it_10773933,location,Свент,б\у,Доступные
Ноутбук,Святая гора,07.03.2019,,HP Intel CND7051CHB,HP,,it_12551230,location,Святая гора,,Доступные
Ноутбук,Северный Путь - Аэроклуб,17.05.2017,,HP Intel CND7051CHB,HP,,it_12493036,location,Северный Путь - Аэроклуб,,Доступные
Ноутбук,Северный путь Ксенон Энерго,17.05.2017,,HP Intel CND7051CHB,HP,,it_13976044,location,Северный путь Ксенон Энерго,б\у 447856661 ad,Доступные
Ноутбук,Сердце столицы,16.05.2017,,3Q ES1306N,3Q,,it_10773777,location,Сердце столицы,б\у,Доступные
Ноутбук,Сердце столицы,30.05.2017,,3Q ES1306N,3Q,,it_10773639,location,Сердце столицы,"б\у
ад 388081256",Доступные
Ноутбук,СИБИНТЕК ИК,11.10.2018,17590.0,Dell inspiron 3552 pentium n3710,Dell,,it_12346531,location,СИБИНТЕК ИК,ад 880580784,Доступные
Ноутбук,Сити Сентер,19.03.2020,21000.0,Dell amd A9,Dell,,it_12346115,location,Сити Сентер,"ад 585315830
hostname city-center",Доступные
Ноутбук,Складской комплекс п. Зеленый,27.06.2017,,HP Intel CND7051CHB,HP,,it_13976242,location,Складской комплекс п. Зеленый,"б\у
ад 480450151",Доступные
Ноутбук,СколТех,22.01.2020,20600.0,Dell pen5000/4gb/128ssd/w10,Dell,,it_12346164,location,СколТех,"новый
ад 711898637
inspiration 3582",Доступные
Ноутбук,СколТех Кампус,16.10.2018,,Dell inspiron 3552 pentium n3710,Dell,,it_12346513,location,СколТех Кампус,"бу 1103585639 sD16 Лаврушин
689323143 анидекс sD1",Доступные
Ноутбук,СколТех Кампус,07.11.2018,17990.0,Dell inspiron 3552 pentium n3710,Dell,,it_12346493,location,СколТех Кампус,,Доступные
Ноутбук,СНГ-1,07.10.2019,,Dell Inspiron 15 pentium 500gb 4 gb ram,Dell,,it_867854030985942,location,СНГ-1,ad 934705553,Доступные
Ноутбук,СовИнтерАвтоСервис,16.03.2020,22000.0,Dell amd A9,Dell,,it_12346119,location,СовИнтерАвтоСервис,"ад 426447427

новый",Доступные
Ноутбук,Соколиная гора,16.05.2017,,3Q ES1306N,3Q,,it_10773908,location,Соколиная гора,"б\у
ад 781198726",Доступные
Ноутбук,Сосновый аромат,16.05.2017,,3Q ES1306N,3Q,,it_10773890,location,Сосновый аромат,"б\у
ад",Доступные
Ноутбук,Сосновый аромат,16.05.2017,,Packard Bell,Packard Bell,,it_12346257,location,Сосновый аромат,б\у,Доступные
Ноутбук,СТАРТРЕЙД,27.06.2017,,NoName,Noname,,it_13976029,location,СТАРТРЕЙД,б\у,Доступные
Ноутбук,Стройинком 2 Брестская,30.05.2017,,HP AMD e1 2gb,HP,,it_12551289,location,Стройинком 2 Брестская,б\у,Доступные
Ноутбук,Стройинком-К Одинцово,30.05.2017,,NoName,Noname,,it_12346359,location,Стройинком-К Одинцово,б\у 10773590 старая инвентарка,Доступные
Ноутбук,ТВС-механика,03.05.2018,,HP Intel CND7051CHB,HP,,it_12346268,location,ТВС-механика,"б\у
anydesk 263288138",Доступные
Ноутбук,ТД ЦВУМ,15.05.2017,,Lenovo b50-30,Lenovo,,it_10773859,location,ТД ЦВУМ,б\у,Доступные
Ноутбук,ТД ЦВУМ,16.05.2017,,3Q ES1306N,3Q,,it_10773862,location,ТД ЦВУМ,б\у,Доступные
Ноутбук,ТД ЦВУМ,26.09.2019,,Dell Inspiron 15 pentium 500gb 4 gb ram,Dell,,it_13976960,location,ТД ЦВУМ,,Доступные
Ноутбук,Тетра Констракшн физика,24.09.2018,18660.0,Dell inspiron 3552 pentium n3710,Dell,,it_12346652,location,Тетра Констракшн физика,"б\у
ад 990377977",Доступные
Ноутбук,ТехноНиколь Люберцы 1,05.09.2018,,HP Pentium 2gb hdd320,HP,,it_13977024,location,ТехноНиколь Люберцы 1,"798405319 тим вьюер бу

отдан дёмину на время",Доступные
Ноутбук,ТехноНиколь Путевой проезд,16.05.2017,,3Q ES1306N,3Q,,it_10773780,location,ТехноНиколь Путевой проезд,б\у,Доступные
Ноутбук,ТехноНиколь Сосенское,28.04.2018,18600.0,Dell inspiron 3552 pentium n3710,Dell,,it_13977084,location,ТехноНиколь Сосенское,новый,Доступные
Ноутбук,Титон физика,17.05.2017,,HP Intel CND7051CHB,HP,,it_13976042,location,Титон физика,б\у,Доступные
Ноутбук,ТСЖ 4 солнца,14.02.2018,,HP Pentium 4gb ОЗУ 500 gb,HP,,it_13976426,location,ТСЖ 4 солнца,б\у 442 261 555 эни деск,Доступные
Ноутбук,ТСЖ 4 солнца,07.11.2018,17990.0,Dell inspiron 3552 pentium n3710,Dell,,it_12346494,location,ТСЖ 4 солнца,,Доступные
Ноутбук,ТЦ Акварель,16.10.2018,17000.0,Dell inspiron 3552 pentium n3710,Dell,,it_12346516,location,ТЦ Акварель,,Доступные
Ноутбук,ТЦ Парк,30.03.2020,18000.0,Dell,Dell,,it_12346107,location,ТЦ Парк,"целерон новый
ад788439268",Доступные
Ноутбук,Тэк Так,30.05.2017,,HP Intel CND7051CHB,HP,,it_13976040,location,Тэк Так,б\у,Доступные
Ноутбук,УК БКС Фонды недвижимости,17.05.2017,,3Q ES1306N,3Q,,it_12346282,location,УК БКС Фонды недвижимости,б\у,Доступные
Ноутбук,Фасилитек,31.01.2018,18600.0,Dell inspiron 3552 pentium n3710,Dell,,it_13977029,location,Фасилитек,"новый
tw 558850981
ад",Доступные
Ноутбук,Фитнес Клуб Ходынский бульвар,17.12.2018,18000.0,Dell Inspiron 15 pentium 500gb 4 gb ram,Dell,,it_12346452,location,Фитнес Клуб Ходынский бульвар,"rtyfghvbn
743794802
анидеск",Доступные
Ноутбук,Флантир Пропертиз Лимитед,30.05.2017,,3Q ES1306N,3Q,,it_10773693,location,Флантир Пропертиз Лимитед,б\у,Доступные
Ноутбук,Цеппелин Русланд,30.05.2017,,NoName,Noname,,it_12496412,location,Цеппелин Русланд,"б\у
ад 745127884",Доступные
Ноутбук,ЦТП Инвест Технологии,18.05.2017,,3Q ES1306N,3Q,,it_10773818,location,ЦТП Инвест Технологии,"б\у стерт
any desk 882663431 sD",Доступные
Ноутбук,Чайка бассейн,18.08.2017,,HP Intel CND7051CHB,HP,,it_13976420,location,Чайка бассейн,,Доступные
Ноутбук,Чайка Медцентр,16.05.2017,,HP Intel CND7051CHB,HP,,it_12551281,location,Чайка Медцентр,б\у,Доступные
Ноутбук,Чайнасельхозбанк Лесная,17.05.2017,,3Q ES1306N,3Q,,it_12346384,location,Чайнасельхозбанк Лесная,б\у,Доступные
Ноутбук,ЧД в Апрелевке,27.06.2017,,3Q ES1306N,3Q,Б\У,it_10773648,location,ЧД в Апрелевке,б\у,Доступные
Ноутбук,Чехов,25.09.2018,16000.0,Dell inspiron 3552 pentium n3710,Dell,,it_12346644,location,Чехов,1070078868,Доступные
Ноутбук,Щербинка ОТИС Лифт,17.05.2017,,3Q ES1306N,3Q,,it_12495433,location,Щербинка ОТИС Лифт,б\у  ad 303233915,Доступные
Ноутбук,Эксеко Пи Эм Рус,16.12.2019,,Dell Inspiron 15 pentium 500gb 4 gb ram,Dell,,it_13977064,location,Эксеко Пи Эм Рус,"б\у
ад 116678472",Доступные
Ноутбук,Ювелирная сеть СХ,11.10.2018,17590.0,Dell inspiron 3552 pentium n3710,Dell,,it_12346521,location,Ювелирная сеть СХ,,Доступные
Ноутбук,Южные озера-2,16.05.2017,,3Q ES1306N,3Q,,it_12346234,location,Южные озера-2,б\у,Доступные
Планшет,Агрофирма НИВА,07.11.2018,14100.0,Galaxy Tab A,Samsung,9252168237,it_358525083627111,location,Агрофирма НИВА,,Доступные
Планшет,Агрофирма НИВА,28.01.2019,14600.0,Galaxy Tab A,Samsung,9265355150,it_358525084253537,location,Агрофирма НИВА,,Доступные
Планшет,Аида Гвардейское,14.10.2019,,BQ-8004G,BQ,,it_867854030985943,location,Аида Гвардейское,б\у,Доступные
Планшет,Ильмикс Групп ООО,23.05.2018,12200.0,Digma EVE 1801 3G,Digma,9265356319,it_13977096,location,Ильмикс Групп ООО,"новый
tw 874524715ал 220783847
инвентарку посеяли, ориентируем ся на хостнейм планшета, назван в честь объекта где и работает",Доступные
Планшет,Капитолий Беляево,25.09.2018,,Galaxy Tab A,Samsung,9265357116,it_358525081877379,location,Капитолий Беляево,897010269560297,Доступные
Планшет,Капитолий Вернадского,27.11.2019,10000.0,Galaxy Tab A,Samsung,9262061335,it_356136105551826,location,Капитолий Вернадского,,Доступные
Планшет,Капитолий Вернадского,27.11.2019,10000.0,Galaxy Tab A,Samsung,9262061408,it_356136102206960,location,Капитолий Вернадского,,Доступные
Планшет,Линде Балашиха,06.11.2018,14100.0,Galaxy Tab A,Samsung,9252167193,it_358525083623649,location,Линде Балашиха,,Доступные
Планшет,МАЗ-Паскер ЛТД,18.10.2018,13000.0,Galaxy Tab A,Samsung,9262061918,it_358525083273825,location,МАЗ-Паскер ЛТД,,Доступные
Планшет,МАЗ-Паскер ЛТД,28.01.2019,14600.0,Galaxy Tab A,Samsung,,it_358525084244098,location,МАЗ-Паскер ЛТД,,Доступные
Планшет,Нордик Румс,21.11.2018,,Digma EVE 1801 3G,Digma,9265357351,it_12346485,location,Нордик Румс,"б\у
ад 841120670",Доступные
Планшет,Рубин АО,25.09.2018,,Galaxy Tab A,Samsung,9964050138,it_358525081877692,location,Рубин АО,,Доступные
Планшет,ТД ЦВУМ,04.10.2018,10000.0,Galaxy Tab A,Samsung,9263770346,it_358525083274492,location,ТД ЦВУМ,,Доступные
Планшет,ТД ЦВУМ,07.11.2018,14100.0,Galaxy Tab A,Samsung,9252168623,it_358525083626014,location,ТД ЦВУМ,925 216-84-81 найти,Доступные
Принтер,Агрофирма Подмосковный,16.05.2017,,нр,HP,,it_12493393,location,Агрофирма Подмосковный,новый,Доступные
Принтер,Капитолий Беляево,03.10.2019,,Kyocera FS1040,Kyocera,,it_13976963,location,Капитолий Беляево,kyosera 1040,Доступные
Принтер,Капитолий Вернадского,04.06.2019,,Kyocera fs 1025mfp,Kyocera,,it_12493084,location,Капитолий Вернадского,,Доступные
Принтер,КУШМАН Херсонская,11.10.2018,,HP Laserjet p1566,HP,,it_13976522,location,КУШМАН Херсонская,забрали из физ отдела на подоконнике,Доступные
Принтер,КУШМАН ЭНД ВЫЙКФИЛД,19.05.2017,,HP Laserjet P 1006,HP,,it_12495294,location,КУШМАН ЭНД ВЫЙКФИЛД,б\у,Доступные
Принтер,Поклонка Плейс Клининг,05.06.2020,8566.86,Kyocera FS1040,Kyocera,,it_867854031592905,location,Поклонка Плейс Клининг,новый,Доступные
Принтер,Реутов Парк,16.01.2020,,hp laserjet p2035,HP,,it_13976301,location,Реутов Парк,,Доступные
Принтер,СколТех Кампус,11.10.2018,,Canon MF4700,Canon,,it_13976444,location,СколТех Кампус,,Доступные
Принтер,Сосновый аромат,16.05.2017,,НР Laserjet p1022,HP,,it_12493987,location,Сосновый аромат,б\у,Доступные
Свитч,ТСЖ 4 солнца,17.09.2018,,Keenetic 4g,Keenetic,,it_13977119,location,ТСЖ 4 солнца,б\у выдал Галин 17.09,Доступные
сим-карта,Поклонка Плейс МФК,25.08.2020,,Yota,Yota,0104520102,it_868245041046711,location,Поклонка Плейс МФК,0104520102 (тариф для модема),Доступные
Сканер отпечатка пальца,Автокран Аренда ЗАО физика,17.01.2020,5000.0,SecuGen,SecuGen,,it_12346172,location,Автокран Аренда ЗАО физика,новый,Доступные
Сканер отпечатка пальца,Агрофирма НИВА,18.12.2018,6000.0,anviz,Anviz,,it_12346443,location,Агрофирма НИВА,,Доступные
Сканер отпечатка пальца,Агрофирма Подмосковный,15.05.2017,,anviz,Anviz,,it_10773835,location,Агрофирма Подмосковный,б\у,Доступные
Сканер отпечатка пальца,Агрофирма Подмосковный,16.05.2017,,anviz,Anviz,,it_12495437,location,Агрофирма Подмосковный,б\у,Доступные
Сканер отпечатка пальца,Агрофирма Подмосковный,16.05.2017,,anviz,Anviz,,it_13976280,location,Агрофирма Подмосковный,б\у,Доступные
Сканер отпечатка пальца,Агрофирма Подмосковный,12.03.2018,5000.0,anviz,Anviz,,it_12346231,location,Агрофирма Подмосковный,новый,Доступные
Сканер отпечатка пальца,Агрофирма Подмосковный,17.01.2020,5000.0,SecuGen,SecuGen,,it_12346171,location,Агрофирма Подмосковный,,Доступные
Сканер отпечатка пальца,Адонис,11.08.2020,,SecuGen,SecuGen,2180800776,it_12346040,location,Адонис,,Доступные
Сканер отпечатка пальца,АИЖК Ходынский,19.12.2017,,anviz,Anviz,,it_13976069,location,АИЖК Ходынский,б\у,Доступные
Сканер отпечатка пальца,АКВАМАРЕ УНО ЛТД,09.07.2020,5000.0,SecuGen,SecuGen,2180800774,it_13976995,location,АКВАМАРЕ УНО ЛТД,нью,Доступные
Сканер отпечатка пальца,Альфа Грант,16.05.2017,,anviz,Anviz,,it_11711068,location,Альфа Грант,б\у,Доступные
Сканер отпечатка пальца,Америя Рус,17.05.2017,,anviz,Anviz,,it_12495385,location,Америя Рус,б\у,Доступные
Сканер отпечатка пальца,Америя Рус,04.09.2018,2650.0,anviz,Anviz,,it_12346671,location,Америя Рус,бу,Доступные
Сканер отпечатка пальца,Артмувер - Мировский ИВ,17.05.2017,,anviz,Anviz,,it_12346287,location,Артмувер - Мировский ИВ,б\у,Доступные
Сканер отпечатка пальца,База отдыха Мирный,18.05.2017,,anviz,Anviz,,it_12346244,location,База отдыха Мирный,б\у,Доступные
Сканер отпечатка пальца,Балрум,10.08.2020,,SecuGen,SecuGen,2180800917,it_12346038,location,Балрум,,Доступные
Сканер отпечатка пальца,Банк Далена,27.11.2017,,anviz,Anviz,,it_13976847,location,Банк Далена,новый,Доступные
Сканер отпечатка пальца,Банк Приморье,04.10.2018,4250.0,SecuGen,SecuGen,2180800575,it_12346578,location,Банк Приморье,,Доступные
Сканер отпечатка пальца,Берег,16.05.2017,,anviz,Anviz,,it_11711042,location,Берег,б\у,Доступные
Сканер отпечатка пальца,БЦ ИЖК,06.07.2020,5000.0,SecuGen,SecuGen,2180800787,it_13976989,location,БЦ ИЖК,,Доступные
Сканер отпечатка пальца,БЦ Шуховская 14,18.03.2019,,anviz,Anviz,,it_12493046,location,БЦ Шуховская 14,б\у,Доступные
Сканер отпечатка пальца,ГБР 10,17.05.2017,,anviz,Anviz,,it_10773844,location,ГБР 10,б\у,Доступные
Сканер отпечатка пальца,ГБР 10,22.07.2020,5000.0,SecuGen,SecuGen,2180800811,it_12346064,location,ГБР 10,Для ГБР 10,Доступные
Сканер отпечатка пальца,ГБР 11,22.07.2020,5000.0,SecuGen,SecuGen,2180800805,it_12346065,location,ГБР 11,Для ГБР 11,Доступные
Сканер отпечатка пальца,ГБР 12,22.07.2020,5000.0,SecuGen,SecuGen,2180800809,it_12346063,location,ГБР 12,Для ГБР 12,Доступные
Сканер отпечатка пальца,ГБР 13,29.05.2020,5000.0,SecuGen,SecuGen,2180800779,it_12346087,location,ГБР 13,,Доступные
Сканер отпечатка пальца,ГБР 14,22.07.2020,5000.0,SecuGen,SecuGen,6218080012,it_12346066,location,ГБР 14,Для ГБР 14,Доступные
Сканер отпечатка пальца,ГБР 15,27.09.2018,5600.0,anviz,Anviz,,it_1246641,location,ГБР 15,,Доступные
Сканер отпечатка пальца,ГБР 15,22.07.2020,5000.0,SecuGen,SecuGen,2180800923,it_12346061,location,ГБР 15,Для ГБР 15,Доступные
Сканер отпечатка пальца,ГБР 16,04.10.2018,4250.0,SecuGen,SecuGen,2180800607,it_12346547,location,ГБР 16,,Доступные
Сканер отпечатка пальца,ГБР 5,16.05.2017,,anviz,Anviz,,it_10773808,location,ГБР 5,б\у,Доступные
Сканер отпечатка пальца,ГБР 5,17.05.2017,,anviz,Anviz,,it_13976076,location,ГБР 5,б\у,Доступные
Сканер отпечатка пальца,ГБР 5,22.07.2020,5000.0,SecuGen,SecuGen,2180800922,it_12346062,location,ГБР 5,Для ГБР 5,Доступные
Сканер отпечатка пальца,ГБР 6,21.07.2020,5000.0,SecuGen,SecuGen,2180800853,it_12346068,location,ГБР 6,Для ГБР 6,Доступные
Сканер отпечатка пальца,ГБР 7,22.07.2020,5000.0,SecuGen,SecuGen,2180800810,it_12346059,location,ГБР 7,Для ГБР 7,Доступные
Сканер отпечатка пальца,ГБР 8,22.07.2020,5000.0,SecuGen,SecuGen,2180800915,it_12346060,location,ГБР 8,Для ГБР 8,Доступные
Сканер отпечатка пальца,ГБР 9,29.05.2020,5000.0,SecuGen,SecuGen,2180800781,it_12346086,location,ГБР 9,,Доступные
Сканер отпечатка пальца,Гефилти Фиш Бабель,29.07.2020,5000.0,SecuGen,SecuGen,2180800921,it_13976998,location,Гефилти Фиш Бабель,new,Доступные
Сканер отпечатка пальца,Гипросвязь,17.01.2020,,SecuGen,SecuGen,,it_12346174,location,Гипросвязь,,Доступные
Сканер отпечатка пальца,Глобал Сити,08.07.2020,5000.0,SecuGen,SecuGen,2180800789,it_12346070,location,Глобал Сити,,Доступные
Сканер отпечатка пальца,Гомеопатическая клиника,03.07.2020,5000.0,SecuGen,SecuGen,2180800786,it_12346074,location,Гомеопатическая клиника,,Доступные
Сканер отпечатка пальца,Гостиница Интерметсервис,27.06.2017,,anviz,Anviz,,it_10773649,location,Гостиница Интерметсервис,б\у,Доступные
Сканер отпечатка пальца,Гостиница Москва,15.05.2017,,anviz,Anviz,,it_12493585,location,Гостиница Москва,б\у,Доступные
Сканер отпечатка пальца,Гостиница Москва,04.10.2018,4250.0,SecuGen,SecuGen,2180800599,it_12346555,location,Гостиница Москва,,Доступные
Сканер отпечатка пальца,ГРАНД ФУДС,21.06.2017,,anviz,Anviz,,it_12493069,location,ГРАНД ФУДС,новый,Доступные
Сканер отпечатка пальца,ГТЭС Дмитровский,27.06.2017,,anviz,Anviz,,it_12493075,location,ГТЭС Дмитровский,ь\у,Доступные
Сканер отпечатка пальца,ГТЭС Пушкино,22.05.2017,,anviz,Anviz,,it_13976082,location,ГТЭС Пушкино,б\у (списан с объекта Мол Булак Белорусская),Доступные
Сканер отпечатка пальца,ГУП СППМ 739,18.05.2017,,anviz,Anviz,,it_12346311,location,ГУП СППМ 739,б\у стерт,Доступные
Сканер отпечатка пальца,ГУП СППМ Гончарова д.15,18.03.2019,,anviz,Anviz,,it_11711085,location,ГУП СППМ Гончарова д.15,б\у,Доступные
Сканер отпечатка пальца,ГУП СППМ Куликовская,17.05.2017,,anviz,Anviz,,it_12346251,location,ГУП СППМ Куликовская,б\у,Доступные
Сканер отпечатка пальца,ГУП СППМ Наро-Фоминск,18.12.2018,6000.0,anviz,Anviz,,it_12346447,location,ГУП СППМ Наро-Фоминск,,Доступные
Сканер отпечатка пальца,ГУП СППМ Научный,03.10.2018,4250.0,SecuGen,SecuGen,2180800630,it_12346621,location,ГУП СППМ Научный,,Доступные
Сканер отпечатка пальца,ГУП СППМ Новгородская,18.12.2018,6000.0,anviz,Anviz,,it_12346444,location,ГУП СППМ Новгородская,,Доступные
Сканер отпечатка пальца,ГУП СППМ Полбина,16.05.2017,,anviz,Anviz,,it_12346353,location,ГУП СППМ Полбина,б\у,Доступные
Сканер отпечатка пальца,ГУП СППМ Снегири,12.05.2017,,anviz,Anviz,,it_13976048,location,ГУП СППМ Снегири,б\у,Доступные
Сканер отпечатка пальца,ГУП СППМ Чоботовская,26.12.2018,6000.0,anviz,Anviz,,it_12346435,location,ГУП СППМ Чоботовская,,Доступные
Сканер отпечатка пальца,Дача Воротникова,17.05.2017,,anviz,Anviz,,it_12496517,location,Дача Воротникова,б\у,Доступные
Сканер отпечатка пальца,Дача Воротникова 2,21.04.2020,,SecuGen,SecuGen,,it_12346093,location,Дача Воротникова 2,,Доступные
Сканер отпечатка пальца,Дача Евстропова,17.05.2017,,anviz,Anviz,,it_10773757,location,Дача Евстропова,"б\у
поменял инвентарник из списанного, тк на забранном у пропадимова инвентарки не было в базе",Доступные
Сканер отпечатка пальца,Дача Лебедева,18.05.2017,,anviz,Anviz,,it_11711051,location,Дача Лебедева,б\у,Доступные
Сканер отпечатка пальца,Дача Новикова,16.05.2017,,anviz,Anviz,,it_10773995,location,Дача Новикова,б\у,Доступные
Сканер отпечатка пальца,Дача Тюрина,18.05.2017,,anviz,Anviz,,it_10773826,location,Дача Тюрина,б\у,Доступные
Сканер отпечатка пальца,Дворянское озеро,16.05.2017,,anviz,Anviz,,it_12496205,location,Дворянское озеро,б\у,Доступные
Сканер отпечатка пальца,Дворянское озеро,21.04.2020,5000.0,SecuGen,SecuGen,,it_12346097,location,Дворянское озеро,,Доступные
Сканер отпечатка пальца,Дом Металлургов,17.05.2017,,anviz,Anviz,,it_11711071,location,Дом Металлургов,б\у,Доступные
Сканер отпечатка пальца,Дом Металлургов,04.10.2018,4250.0,SecuGen,SecuGen,2180800594,it_12346560,location,Дом Металлургов,,Доступные
Сканер отпечатка пальца,Домострой-1,16.05.2017,,anviz,Anviz,,it_10773763,location,Домострой-1,б\у,Доступные
Сканер отпечатка пальца,ДЦ Муравей,23.07.2018,5000.0,anviz,Anviz,,it_13977114,location,ДЦ Муравей,новый,Доступные
Сканер отпечатка пальца,Е+К Садовая Плаза,16.05.2017,,anviz,Anviz,,it_12346324,location,Е+К Садовая Плаза,б\у,Доступные
Сканер отпечатка пальца,Евростройинвест,18.10.2017,,anviz,Anviz,НОВЫЙ,it_13976839,location,Евростройинвест,новый,Доступные
Сканер отпечатка пальца,Жигули,16.05.2017,,anviz,Anviz,,it_10773778,location,Жигули,б\у,Доступные
Сканер отпечатка пальца,ЖК Суббота,18.12.2018,6000.0,anviz,Anviz,,it_12346448,location,ЖК Суббота,,Доступные
Сканер отпечатка пальца,Жуковка 21,25.09.2018,6000.0,anviz,Anviz,,it_12346649,location,Жуковка 21,,Доступные
Сканер отпечатка пальца,Золотая Сеть,05.08.2020,,SecuGen,SecuGen,,it_12346039,location,Золотая Сеть,,Доступные
Сканер отпечатка пальца,Издательский дом АСТ,07.06.2019,,anviz,Anviz,,it_10773973,location,Издательский дом АСТ,,Доступные
Сканер отпечатка пальца,Издательский дом АСТ,04.08.2020,5000.0,SecuGen,SecuGen,2180800808,it_12346041,location,Издательский дом АСТ,,Доступные
Сканер отпечатка пальца,Ильмикс Групп ООО,30.05.2018,4800.0,anviz,Anviz,,it_13977097,location,Ильмикс Групп ООО,новый,Доступные
Сканер отпечатка пальца,Ильмикс Групп ООО,03.10.2018,4250.0,SecuGen,SecuGen,6218080062,it_12346596,location,Ильмикс Групп ООО,,Доступные
Сканер отпечатка пальца,Ильмикс Групп ООО,04.10.2018,4250.0,SecuGen,SecuGen,2180800611,it_12346543,location,Ильмикс Групп ООО,,Доступные
Сканер отпечатка пальца,Имидж.ру,06.03.2019,,anviz,Anviz,,it_12346328,location,Имидж.ру,,Доступные
